center_to_line,line_in_sphere,line_in_cube
0.499935,0.0161792,0.991467
0.409219,0.574595,1.16259
0.408082,0.577821,1.0203
0.278733,0.830199,1.03947
0.400535,0.598571,0.795188
0.372677,0.666668,0.976446
0.266795,0.845743,1.3375
0.356672,0.700815,1.06057
0.19404,0.921626,1.49041
0.256635,0.858227,1.32717
0.262206,0.851464,1.12768
0.511971,0,1.0107
0.262119,0.851572,1.09281
0.228384,0.889586,1.32421
0.521041,0,0.428381
0.351764,0.710668,1.23991
0.149892,0.954007,1.13279
0.469226,0.345412,1.0157
0.245259,0.871431,1.0495
0.347704,0.718616,0.899166
0.0716061,0.989692,1.34785
0.261301,0.852577,1.3212
0.0628367,0.992072,1.26177
0.19771,0.918501,1.2981
0.28943,0.815428,1.01522
0.255821,0.859199,1.03791
0.504958,0,0.580428
0.145656,0.956628,1.25765
0.485238,0.241198,1.00915
0.464426,0.370452,0.576244
0.636909,0,0.428016
0.296244,0.80558,1.06581
0.315812,0.775275,1.18772
0.428202,0.516305,0.625621
0.534269,0,0.824374
0.533148,0,0.605876
0.489797,0.20099,0.977283
0.217508,0.900423,1.00093
0.174244,0.937313,1.04523
0.0256703,0.998681,1.32645
0.367091,0.678952,1.04236
0.0243616,0.998812,1.17856
0.323234,0.762941,1.31137
0.160545,0.947049,1.12346
0.553237,0,1.05375
0.525895,0,0.587325
0.300967,0.798546,1.02784
0.335169,0.742057,0.935498
0.255601,0.859461,1.19707
0.403527,0.590477,0.84928
0.29607,0.805836,1.04669
0.214537,0.903269,1.01146
0.324908,0.760091,1.01843
0.281092,0.827013,1.3497
0.460186,0.391045,1.19891
0.660786,0,0.335782
0.321458,0.765937,1.02138
0.565727,0,0.953347
0.0404642,0.99672,1.40733
0.461006,0.38716,1.24574
0.198237,0.918046,1.1759
0.185752,0.928432,1.27592
0.0478176,0.995416,1.34897
0.607002,0,0.725042
0.252044,0.863652,1.1092
0.255103,0.860052,1.07696
0.13478,0.962983,1.10268
0.609539,0,0.479437
0.461534,0.384635,1.00542
0.245366,0.87131,1.00544
0.619701,0,0.682067
0.566008,0,0.393488
0.254074,0.86127,1.42217
0.19862,0.917715,1.06447
0.224295,0.893738,1.03914
0.413177,0.563151,0.692647
0.0930405,0.982534,1.14162
0.646371,0,0.469345
0.175139,0.936646,1.19587
0.371324,0.669682,1.06284
0.407744,0.578774,0.849318
0.30316,0.795221,1.3066
0.325364,0.759311,0.956524
0.0584795,0.993137,1.33747
0.331905,0.747901,0.987447
0.405901,0.583932,1.01512
0.22241,0.89562,1.31968
0.145381,0.956795,1.02923
0.416341,0.553752,1.01523
0.667972,0,0.232606
0.283745,0.82338,1.35052
0.211707,0.905936,1.02135
0.298867,0.801695,1.00583
0.565747,0,0.662053
0.225084,0.892944,1.2772
0.385344,0.637212,1.04075
0.510823,0,0.895995
0.152584,0.952299,1.1939
0.614635,0,0.141855
0.49185,0.179813,0.890327
0.542761,0,1.05304
0.457367,0.404057,1.16867
0.482135,0.264921,0.912964
0.078557,0.98758,1.27846
0.225579,0.892444,1.11671
0.208788,0.908642,1.36437
0.228582,0.889382,1.08601
0.381647,0.646051,1.00768
0.46762,0.354015,1.0539
0.165273,0.94379,1.1018
0.479241,0.285153,0.847297
0.296813,0.804742,1.23803
0.669196,0,0.285009
0.324602,0.760615,1.00628
0.369322,0.674096,1.03806
0.277831,0.831408,1.12757
0.0834446,0.985976,1.27801
0.340155,0.732924,0.968247
0.360931,0.692036,0.933056
0.529844,0,0.337924
0.520156,0,0.327314
0.610291,0,0.804736
0.48408,0.250332,1.05311
0.373018,0.665906,1.0192
0.325121,0.759727,1.11338
0.459403,0.394709,1.03747
0.27096,0.84043,1.23652
0.275531,0.834465,1.23702
0.14139,0.959185,1.18505
0.162584,0.945656,1.0755
0.428906,0.513963,1.06075
0.0178021,0.999366,1.2198
0.410101,0.572074,1.07604
0.391418,0.622229,1.22698
0.318525,0.770823,1.21524
0.461297,0.385771,0.952945
0.351838,0.710521,1.04263
0.497629,0.0972627,0.700143
0.598733,0,0.822867
0.13588,0.962365,1.33194
0.0951541,0.981724,1.50067
0.434595,0.494479,0.96833
0.575604,0,0.712287
0.532171,0,0.382641
0.155794,0.950217,1.18439
0.228248,0.889726,1.22812
0.336665,0.739342,1.11092
0.221223,0.896795,1.04455
0.394864,0.613457,0.919245
0.467248,0.355976,0.582026
0.27414,0.836295,1.22651
0.432779,0.50081,1.01434
0.38789,0.631003,0.87679
0.221282,0.896737,1.20835
0.234963,0.882706,1.24093
0.474217,0.316972,0.699276
0.329894,0.751452,1.05458
0.499247,0.0548713,0.998956
0.239514,0.877799,1.38813
0.109894,0.975548,1.44727
0.360506,0.692922,0.868177
0.20519,0.911915,1.22412
0.258709,0.855733,1.13129
0.265179,0.847774,1.17015
0.359643,0.694713,1.01354
0.422534,0.534657,1.02499
0.147088,0.955751,1.34982
0.489876,0.200214,0.657337
0.379502,0.651087,0.811571
0.434421,0.495088,1.08575
0.38315,0.642483,0.8761
0.225462,0.892563,1.17816
0.198841,0.917523,1.19416
0.465324,0.365917,1.33689
0.546848,0,0.53495
0.634494,0,0.599828
0.405047,0.5863,0.686878
0.341269,0.73085,1.27408
0.448507,0.442,0.699148
0.418755,0.546421,0.822907
0.257479,0.857216,1.04917
0.397058,0.607766,0.831154
0.276556,0.833107,1.18512
0.592225,0,0.805804
0.394796,0.613632,0.918129
0.421325,0.538462,1.05629
0.436697,0.487015,1.05635
0.524869,0,0.547717
0.43867,0.47987,0.754675
0.237332,0.880167,1.15153
0.329893,0.751453,0.880459
0.469052,0.346353,0.868757
0.268149,0.844029,1.16187
0.49602,0.125918,0.866139
0.242417,0.874607,1.0934
0.347732,0.718561,0.809276
0.626098,0,0.609126
0.459377,0.394832,1.01855
0.495197,0.13828,0.648424
0.456466,0.408111,0.689787
0.252625,0.862973,1.22766
0.217948,0.899997,1.10395
0.147349,0.95559,1.28761
0.477096,0.299196,0.727919
0.497041,0.108623,1.09281
0.565729,0,0.500881
0.486161,0.233642,0.769589
0.452476,0.425515,1.13959
0.400736,0.598032,1.25889
0.0299803,0.998201,1.16562
0.334011,0.744141,1.03173
0.195082,0.920746,1.3121
0.40006,0.599839,1.06798
0.101379,0.979229,1.34011
0.118852,0.971338,1.20503
0.376046,0.659058,1.01119
0.202627,0.914204,1.0415
0.451778,0.428471,0.816068
0.425665,0.524632,1.02309
0.304333,0.793427,1.01162
0.104537,0.9779,1.17145
0.503103,0,1.04363
0.320578,0.767411,1.2756
0.291625,0.812292,1.28674
0.48884,0.210095,0.620825
0.165099,0.943911,1.12418
0.441741,0.468466,0.614895
0.473114,0.323501,0.746917
0.422268,0.535499,0.936072
0.465795,0.363509,1.13367
0.569123,0,0.552641
0.307703,0.78821,0.926608
0.18875,0.926009,1.37549
0.461637,0.384141,1.0439
0.254813,0.860396,1.13866
0.43644,0.487935,1.2096
0.117936,0.971784,1.30047
0.570893,0,0.32413
0.0863063,0.98499,1.02104
0.204211,0.912793,1.39249
0.513151,0,0.260689
0.476015,0.306002,0.672351
0.506201,0,1.00899
0.231755,0.886092,1.03547
0.187915,0.926688,1.13803
0.278329,0.830741,1.32367
0.464019,0.372486,0.710367
0.254405,0.860878,1.37249
0.129458,0.9659,1.32374
0.468309,0.350354,1.0665
0.156208,0.949945,1.18786
0.323567,0.762376,1.02645
0.303468,0.794751,0.872326
0.455456,0.4126,0.737644
0.644238,0,0.247092
0.160775,0.946892,1.19635
0.363256,0.687154,1.05234
0.24467,0.872093,1.12064
0.544285,0,0.908528
0.423605,0.531259,0.672158
0.207275,0.910026,1.04191
0.102434,0.97879,1.26811
0.261621,0.852184,1.21339
0.306669,0.78982,1.11303
0.574921,0,0.849923
0.627239,0,0.442636
0.349623,0.714881,1.04758
0.329285,0.752519,0.927837
0.532699,0,0.396496
0.146355,0.956201,1.34847
0.450193,0.435092,1.05687
0.209687,0.907814,1.35325
0.196836,0.919251,1.0289
0.232674,0.885128,1.09628
0.330742,0.749959,1.14096
0.598114,0,0.458183
0.10305,0.978531,1.47431
0.292176,0.8115,1.02917
0.101187,0.979308,1.27009
0.662248,0,0.385874
0.134889,0.962923,1.17041
0.49103,0.188566,0.677651
0.513591,0,1.19675
0.380639,0.648425,1.13043
0.271639,0.839553,1.0621
0.353766,0.706681,1.15174
0.133407,0.963748,1.04387
0.0370482,0.997251,1.06527
0.130493,0.965343,1.11681
0.341946,0.729583,0.849613
0.336617,0.73943,0.908312
0.21559,0.902266,1.12741
0.0588344,0.993053,1.39747
0.0580997,0.993226,1.41362
0.531845,0,1.03987
0.509678,0,0.651091
0.182828,0.93075,1.05108
0.314224,0.777852,1.0029
0.525741,0,0.888087
0.178727,0.933931,1.204
0.221394,0.896626,1.02042
0.289611,0.81517,1.2405
0.134701,0.963028,1.44758
0.116237,0.972603,1.00745
0.389105,0.628003,1.22384
0.149358,0.954342,1.16155
0.619203,0,0.385887
0.395381,0.612124,1.05208
0.470263,0.339719,0.93109
0.599231,0,0.330476
0.471986,0.330025,0.661477
0.413762,0.561431,1.17654
0.527243,0,0.726781
0.337162,0.738435,1.3104
0.225391,0.892634,1.05969
0.319196,0.769711,1.22497
0.387925,0.630919,0.848273
0.458485,0.398956,0.928672
0.470942,0.335936,0.805441
0.510266,0,0.440885
0.509152,0,0.687576
0.191369,0.923857,1.22764
0.47513,0.311455,0.794591
0.577384,0,0.922695
0.166386,0.943007,1.3083
0.224538,0.893494,1.11179
0.28137,0.826634,1.00425
0.343401,0.726844,1.00794
0.448916,0.440337,1.10689
0.163262,0.945189,1.02606
0.321008,0.766691,1.28454
0.0207187,0.999141,1.27932
0.352207,0.709789,1.13196
0.109231,0.975846,1.09754
0.0198577,0.999211,1.27413
0.353797,0.706619,1.28368
0.419184,0.545106,0.843525
0.365304,0.682797,0.85695
0.342177,0.72915,1.04857
0.521038,0,1.05528
0.412515,0.565089,1.08888
0.191181,0.924013,1.05012
0.432265,0.502581,1.01617
0.347762,0.718502,1.02262
0.319205,0.769697,1.12356
0.0336857,0.997728,1.19103
0.209443,0.908039,1.10879
0.235585,0.882043,1.02271
0.647787,0,0.326713
0.0754416,0.988552,1.30318
0.175654,0.93626,1.34
0.364844,0.68378,0.843953
0.444991,0.455995,1.00426
0.399574,0.601134,0.962563
0.407145,0.580457,0.99801
0.384452,0.639365,1.12727
0.0981678,0.980537,1.30973
0.197577,0.918615,1.23327
0.431185,0.50628,1.00067
0.37973,0.650553,1.02812
0.38436,0.639585,1.00757
0.232205,0.88562,1.12193
0.425997,0.523551,0.899126
0.16251,0.945707,1.03646
0.326079,0.758083,1.1342
0.294622,0.807955,1.21641
0.147733,0.955354,1.02147
0.34842,0.717227,0.851691
0.330266,0.750798,1.21856
0.431449,0.505379,0.986031
0.510001,0,0.793744
0.259958,0.854217,1.26739
0.10266,0.978695,1.38284
0.259033,0.85534,1.03303
0.43398,0.496634,0.904362
0.22347,0.894564,1.34635
0.433635,0.497839,0.967579
0.183382,0.930314,1.15698
0.291128,0.813005,1.08119
0.150458,0.953651,1.28011
0.437172,0.485305,1.00125
0.456979,0.405809,0.927289
0.40663,0.581901,1.07903
0.138763,0.960718,1.33837
0.0598375,0.992813,1.26654
0.243149,0.873793,1.15935
0.571872,0,0.927206
0.305399,0.791787,1.02698
0.273257,0.837451,1.07262
0.607319,0,0.182282
0.0945911,0.981942,1.01121
0.383433,0.641808,1.05444
0.643476,0,0.258227
0.377544,0.655623,0.750892
0.230942,0.886941,1.08964
0.469093,0.346129,1.01177
0.0356729,0.997452,1.17882
0.369174,0.67442,0.895475
0.26522,0.847723,1.08316
0.0826801,0.986233,1.3892
0.274718,0.835535,1.00532
0.318576,0.770739,0.990908
0.381585,0.646198,1.15601
0.329546,0.752062,1.09585
0.45373,0.420138,0.763271
0.246527,0.869998,1.3095
0.316404,0.774308,1.23238
0.455974,0.410308,1.03985
0.381364,0.64672,1.16361
0.524912,0,0.884429
0.3837,0.641169,1.13406
0.584453,0,0.239697
0.594238,0,0.480448
0.464917,0.367977,0.969533
0.68898,0,0.458258
0.43318,0.499419,1.17028
0.401323,0.596455,0.929393
0.602418,0,0.420314
0.241597,0.875513,1.06847
0.474377,0.316016,0.702579
0.275326,0.834735,1.05695
0.213082,0.904646,1.017
0.236825,0.880713,1.06254
0.486032,0.234715,0.661887
0.406032,0.583568,1.06582
0.339335,0.734443,1.12044
0.435994,0.489528,0.790288
0.235252,0.882398,1.24592
0.692022,0,0.527391
0.271743,0.839419,0.970716
0.229132,0.888817,1.13648
0.474043,0.318013,0.830484
0.345106,0.723607,0.809618
0.516334,0,0.442478
0.494339,0.15005,0.541124
0.0289934,0.998317,1.15616
0.510858,0,0.656927
0.0560908,0.993688,1.05193
0.460203,0.390962,1.12682
0.352309,0.709588,0.870168
0.246699,0.869803,1.08579
0.13675,0.961872,1.03022
0.262319,0.851325,1.20175
0.537163,0,0.331501
0.485219,0.241347,1.12808
0.200049,0.916473,1.15995
0.527552,0,0.730905
0.275461,0.834557,1.18523
0.350265,0.713622,1.3163
0.506615,0,1.04203
0.647084,0,0.314236
0.0540921,0.994131,1.10905
0.386216,0.635098,1.10633
0.372816,0.666359,1.04662
0.387738,0.631377,1.06996
0.492028,0.177862,0.902215
0.434885,0.493457,0.738191
0.0622297,0.992225,1.2431
0.629664,0,0.474011
0.431404,0.505531,0.779645
0.357698,0.69872,1.13185
0.377546,0.655618,1.11072
0.459243,0.395452,0.719745
0.136949,0.961759,1.37439
0.130763,0.965197,1.23874
0.600369,0,0.612904
0.162131,0.945967,1.18449
0.46372,0.37397,0.762384
0.306972,0.78935,1.16319
0.269645,0.84212,1.14649
0.410669,0.570442,0.831317
0.381444,0.646532,1.01432
0.120195,0.970677,1.25406
0.470859,0.336403,0.801076
0.642207,0,0.595484
0.384467,0.639328,1.19301
0.305176,0.79213,1.0718
0.406815,0.581384,0.886211
0.522717,0,0.836648
0.554657,0,0.766418
0.470197,0.340087,1.00178
0.163072,0.94532,1.28769
0.258545,0.855931,1.2171
0.320662,0.76727,1.10319
0.634214,0,0.525843
0.0582945,0.99318,1.16347
0.293733,0.809248,1.33306
0.255114,0.860039,1.05311
0.51429,0,0.593844
0.451003,0.431721,0.685103
0.63199,0,0.415101
0.385656,0.636458,1.07094
0.0935647,0.982335,1.15222
0.501347,0,0.630081
0.537597,0,0.500212
0.314536,0.777346,0.815958
0.285536,0.8209,1.25039
0.367472,0.678129,1.00012
0.167195,0.942435,1.1816
0.255033,0.860135,1.2107
0.465278,0.36615,0.52763
0.0830882,0.986096,1.07284
0.511672,0,0.756379
0.200317,0.916238,1.20399
0.228983,0.88897,1.13242
0.29798,0.803014,1.08457
0.317615,0.772324,1.04809
0.413528,0.562121,0.782577
0.193727,0.921889,1.24582
0.438539,0.480347,0.831408
0.174305,0.937268,1.1286
0.602367,0,0.207668
0.356568,0.701026,1.06392
0.510821,0,0.620069
0.177333,0.934993,1.27435
0.265067,0.847914,1.24651
0.417689,0.549675,1.07343
0.311771,0.78179,1.1005
0.154696,0.950934,1.16302
0.341158,0.731057,1.19589
0.512108,0,0.573029
0.535945,0,0.43317
0.342729,0.728112,1.01715
0.215726,0.902135,1.36515
0.419344,0.544613,1.10733
0.377675,0.655322,1.08431
0.358413,0.697253,1.04437
0.102897,0.978595,1.12036
0.397542,0.606499,0.983955
0.363085,0.687516,1.02849
0.287713,0.817854,1.20706
0.226591,0.891418,1.32416
0.186439,0.927881,1.3863
0.159637,0.947663,1.21857
0.482591,0.261579,1.01066
0.372,0.66818,0.775879
0.204438,0.91259,1.05632
0.543927,0,0.485744
0.0340943,0.997672,1.38861
0.211744,0.905902,1.09533
0.152852,0.952127,1.03048
0.347392,0.719219,0.977055
0.542396,0,0.800121
0.475375,0.30996,1.01535
0.507575,0,1.00849
0.355364,0.703468,0.758172
0.132227,0.964398,1.09111
0.499226,0.0556093,0.560665
0.252774,0.862799,1.13509
0.246402,0.87014,1.01669
0.546447,0,0.414595
0.526382,0,0.458185
0.408593,0.576374,1.14348
0.310065,0.784499,1.00591
0.195305,0.920557,1.15013
0.443598,0.461394,0.73595
0.33565,0.741186,0.932032
0.0558633,0.993739,1.4206
0.445244,0.455008,0.746736
0.31367,0.778746,1.00435
0.536445,0,0.524406
0.63275,0,0.603497
0.135649,0.962495,1.01198
0.153414,0.951765,1.28203
0.32404,0.761572,1.09847
0.355501,0.70319,1.04338
0.427989,0.517011,0.568926
0.457259,0.404544,0.624223
0.28664,0.81936,0.912244
0.341501,0.730417,1.30708
0.573097,0,1.02569
0.589954,0,0.860754
0.322189,0.764707,1.10111
0.0444996,0.996032,1.35885
0.373914,0.663891,1.1391
0.331017,0.749474,1.18096
0.461695,0.383861,1.15899
0.675031,0,0.387572
0.341392,0.73062,1.25045
0.337007,0.738719,0.99839
0.186809,0.927583,1.28077
0.138528,0.960854,1.30337
0.409497,0.573802,1.19495
0.602865,0,0.425978
0.397083,0.607701,1.0533
0.160215,0.947273,1.31187
0.107233,0.976731,1.16269
0.134089,0.963369,1.31509
0.464335,0.370906,0.956553
0.510721,0,0.620789
0.289752,0.81497,1.09266
0.190459,0.924609,1.19356
0.365052,0.683336,1.03782
0.0606248,0.992622,1.54397
0.249799,0.866257,1.07412
0.0872153,0.984669,1.2712
0.229072,0.888877,1.14295
0.394993,0.613124,1.17725
0.280469,0.827858,0.960976
0.186244,0.928037,1.16311
0.229784,0.888142,1.24624
0.274687,0.835576,1.04494
0.306866,0.789515,1.00607
0.355679,0.702829,0.948052
0.498068,0.0878247,0.512886
0.397821,0.605767,0.949717
0.116784,0.97234,1.343
0.114626,0.973367,1.08852
0.424461,0.528518,1.01375
0.152819,0.952148,1.31606
0.449232,0.439048,0.768671
0.0637151,0.991848,1.33492
0.295512,0.806654,1.02459
0.55149,0,0.497949
0.486538,0.230484,1.02275
0.1803,0.93272,1.13177
0.431179,0.506298,0.9515
0.383065,0.642685,0.716868
0.448809,0.440774,1.06275
0.198809,0.917551,1.21659
0.280317,0.828064,1.01037
0.0589061,0.993036,1.28143
0.350789,0.712593,0.902395
0.15634,0.949859,1.31833
0.174714,0.936963,1.32327
0.588511,0,0.66984
0.34035,0.732561,1.19373
0.453944,0.419214,0.632106
0.234819,0.882859,1.02391
0.0779175,0.987783,1.5044
0.269924,0.841762,1.17592
0.114554,0.973401,1.18226
0.395663,0.611394,1.05391
0.129586,0.965831,1.00225
0.566042,0,0.76531
0.193232,0.922304,1.15735
0.21089,0.906698,1.23023
0.125343,0.968069,1.12415
0.326466,0.757417,1.16834
0.0344061,0.99763,1.33409
0.600442,0,0.139303
0.347698,0.718627,1.07488
0.498297,0.0824637,0.89154
0.242668,0.874328,1.00708
0.371649,0.668962,1.08524
0.337507,0.737805,1.02524
0.149831,0.954045,1.02492
0.491551,0.18306,0.976911
0.130377,0.965405,1.18801
0.0791494,0.987391,1.29
0.245845,0.870771,1.0408
0.282183,0.825525,1.15173
0.357175,0.699789,1.09254
0.511628,0,0.630436
0.463338,0.375861,1.00333
0.365594,0.682176,1.02899
0.465163,0.366735,1.0384
0.468263,0.350598,0.953196
0.330096,0.751097,0.892527
0.443124,0.46321,0.784565
0.225666,0.892356,1.21118
0.492499,0.172568,1.09594
0.0761059,0.988348,1.23477
0.523479,0,0.611112
0.492725,0.169966,1.02486
0.360244,0.693468,0.955677
0.471061,0.335268,0.950448
0.553618,0,0.331458
0.295667,0.806427,1.07629
0.439613,0.476405,0.594021
0.261232,0.852661,1.30099
0.481897,0.266648,1.26751
0.274169,0.836257,1.07517
0.246498,0.870032,1.16587
0.250109,0.8659,1.08286
0.0888603,0.984081,1.24615
0.335354,0.741721,1.02241
0.370058,0.67248,1.19627
0.0999446,0.979818,1.22357
0.16173,0.946241,1.03187
0.486534,0.230515,1.02875
0.122459,0.969544,1.32475
0.338618,0.735766,1.02009
0.16372,0.944872,1.28754
0.458656,0.39817,0.866602
0.500288,0,1.00297
0.28101,0.827123,1.16346
0.475814,0.30725,0.86707
0.122605,0.96947,1.2493
0.49743,0.101269,0.738777
0.50368,0,0.538294
0.464241,0.371377,1.10367
0.41296,0.563787,1.1517
0.53044,0,1.03491
0.518245,0,0.962827
0.112309,0.974447,1.10864
0.591908,0,0.543865
0.572862,0,1.01093
0.582834,0,0.414936
0.30201,0.796969,1.13526
0.113965,0.973678,1.3418
0.359378,0.695263,0.869259
0.334134,0.74392,1.11324
0.231158,0.886716,1.01952
0.0789726,0.987448,1.15548
0.542102,0,0.704077
0.456734,0.406909,0.562694
0.335249,0.741912,1.00149
0.332753,0.746392,1.26092
0.246215,0.870352,1.07218
0.329735,0.751731,1.09855
0.316737,0.773764,0.962508
0.505209,0,1.03341
0.447187,0.447322,1.0391
0.313376,0.77922,1.07098
0.178801,0.933874,1.35384
0.341685,0.730073,0.929632
0.511796,0,0.838546
0.270671,0.840802,1.20738
0.32323,0.762947,1.13343
0.0749496,0.988701,1.46787
0.284234,0.822705,1.17388
0.547132,0,0.307663
0.5235,0,1.01374
0.125881,0.967789,1.21532
0.348112,0.717824,1.04641
0.441777,0.468329,0.993126
0.21187,0.905784,1.04092
0.354163,0.705885,0.909223
0.200369,0.916193,1.207
0.401512,0.595948,1.06923
0.456784,0.406686,0.791247
0.446126,0.451536,0.865142
0.304312,0.793459,1.08934
0.53812,0,0.732359
0.182134,0.931294,1.10159
0.411805,0.567157,1.25727
0.45723,0.404678,0.877864
0.0139078,0.999613,1.28952
0.300205,0.799692,1.07031
0.464314,0.37101,1.09046
0.186072,0.928175,1.30575
0.499207,0.056308,1.05307
0.570337,0,0.430815
0.182248,0.931205,1.16875
0.214655,0.903157,1.12907
0.478375,0.290911,0.973159
0.339434,0.73426,1.38142
0.449039,0.439837,0.573395
0.579166,0,0.35369
0.389443,0.627165,1.12737
0.461272,0.385892,0.525119
0.248078,0.868233,1.16323
0.199778,0.916708,1.19886
0.30983,0.784871,1.21508
0.460552,0.389318,1.02497
0.402303,0.593808,0.666715
0.0644705,0.991652,1.26194
0.647478,0,0.567006
0.087175,0.984684,1.50407
0.182974,0.930635,1.27993
0.437178,0.485287,0.716023
0.413453,0.562339,1.0167
0.0801017,0.987084,1.15687
0.353913,0.706387,1.05985
0.145859,0.956504,1.26162
0.651039,0,0.297772
0.170923,0.939756,1.19444
0.115411,0.972996,1.11518
0.397812,0.60579,0.963299
0.238,0.879445,1.08587
0.284214,0.822733,1.20813
0.257483,0.857211,1.1472
0.200924,0.915706,1.04414
0.0814876,0.98663,1.2289
0.434813,0.49371,1.04524
0.154602,0.950996,1.23029
0.413312,0.562754,1.02564
0.557753,0,0.498397
0.290843,0.813414,1.16943
0.435093,0.492724,0.709706
0.269468,0.842347,1.25037
0.407396,0.579753,1.03934
0.459032,0.396432,1.00491
0.500588,0,0.524154
0.342135,0.72923,1.05103
0.212277,0.905403,1.32621
0.441846,0.468069,0.952253
0.537863,0,0.299828
0.223898,0.894135,1.31759
0.475595,0.308608,1.03009
0.0892638,0.983935,1.32753
0.483907,0.25167,0.868069
0.226251,0.891764,1.2309
0.230844,0.887042,1.16179
0.115679,0.972869,1.07237
0.260007,0.854157,1.17962
0.352789,0.708631,1.06674
0.327654,0.755362,1.13729
0.385016,0.638006,0.911153
0.451315,0.430417,0.541671
0.545651,0,0.595061
0.506866,0,0.516001
0.198776,0.91758,1.17675
0.161459,0.946427,1.10312
0.281522,0.826427,1.12248
0.380047,0.649813,0.952347
0.511011,0,1.0201
0.255791,0.859234,1.07035
0.534981,0,0.545696
0.516191,0,0.905472
0.358524,0.697025,0.931629
0.376663,0.657646,1.04668
0.414738,0.558543,1.05666
0.236087,0.881506,1.23166
0.483633,0.253764,1.16032
0.634691,0,0.352313
0.364929,0.6836,1.16296
0.357529,0.699065,1.00511
0.215692,0.902168,1.00631
0.406093,0.583398,0.65087
0.143846,0.957723,1.14718
0.488209,0.215887,0.832554
0.533247,0,0.352704
0.496868,0.111755,0.630026
0.53095,0,1.03171
0.605406,0,0.502607
0.544315,0,0.517134
0.438362,0.480993,1.00927
0.439787,0.475762,0.716098
0.0662104,0.991194,1.34612
0.115721,0.972849,1.30933
0.438045,0.482147,1.01902
0.501622,0,0.955947
0.351103,0.711974,1.08657
0.272043,0.839029,1.23106
0.305488,0.79165,1.20492
0.232244,0.88558,1.35363
0.446639,0.449506,1.03581
0.109959,0.975518,1.16878
0.187453,0.927062,1.06738
0.145757,0.956566,1.24888
0.0450377,0.995935,1.17014
0.170805,0.939842,1.14276
0.148495,0.954881,1.2943
0.202097,0.914673,1.2046
